CoreTempRise,T_rise,MaxWorkShare
0.0,1.0,0.95
0.0225616,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.5829042,1.0,0.95
0.0,1.0,0.95
0.03544105,1.0,0.95
0.06360715,1.0,0.95
1.7031301,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.06431325,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.5309157000000001,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.416928,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.02715885,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.2517972,1.0,0.95
0.0,1.0,0.95
0.98421485,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.41202995,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.682274,1.0,0.95
1.79765145,1.0,0.95
0.1133003,1.0,0.95
0.0,1.0,0.95
0.5855244000000001,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.6859570500000001,1.0,0.95
0.2853226,1.0,0.95
0.32521495,1.0,0.95
0.0,1.0,0.95
2.46072565,1.0,0.95
0.0,1.0,0.95
0.06431325,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.3185599,1.0,0.95
0.48952355,1.0,0.95
0.0,1.0,0.95
1.11566925,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.4445889,1.0,0.95
1.72814965,1.0,0.95
3.08551115,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.369955,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.82942715,1.0,0.95
0.25052575,1.0,0.95
0.2321262,1.0,0.95
0.0,1.0,0.95
0.32557505,1.0,0.95
0.0,1.0,0.95
0.84739055,1.0,0.95
0.0,1.0,0.95
0.9055177499999999,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.3185599,1.0,0.95
0.0,1.0,0.95
0.3833538,1.0,0.95
1.262769,1.0,0.95
0.0,1.0,0.95
0.45505555,1.0,0.95
2.67895055,1.0,0.95
3.9444534,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.1420282,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.1993083,1.0,0.95
0.0,1.0,0.95
2.286041,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.49304485,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.5984382,1.0,0.95
1.1261065,1.0,0.95
0.009046799999999999,1.0,0.95
0.1908118,1.0,0.95
0.06562565,1.0,0.95
1.3540389,1.0,0.95
0.0,1.0,0.95
0.9157367000000002,1.0,0.95
0.0,1.0,0.95
0.15030065,1.0,0.95
0.06360715,1.0,0.95
1.8468827,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0812545,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.2536777,1.0,0.95
1.78871465,1.0,0.95
0.4791292,1.0,0.95
0.0,1.0,0.95
0.22332755,1.0,0.95
0.5981683,1.0,0.95
0.83045465,1.0,0.95
0.0,1.0,0.95
1.86231795,1.0,0.95
1.5024308,1.0,0.95
0.0,1.0,0.95
0.2845976,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.49304485,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
2.86373555,1.0,0.95
2.0483368,1.0,0.95
0.4791292,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.13716255,1.0,0.95
0.0,1.0,0.95
1.278916,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.2845976,1.0,0.95
1.46713835,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0915804,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.15687665,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.40442395,1.0,0.95
0.21803415,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.1959612,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.8734781500000001,1.0,0.95
0.17519705,1.0,0.95
0.0,1.0,0.95
0.888883,1.0,0.95
0.0556183,1.0,0.95
0.6367555,1.0,0.95
0.06360715,1.0,0.95
1.83360835,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.7860511,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.22531885,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.07662635,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.8271514999999999,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.112677,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0812545,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.2789364,1.0,0.95
0.0,1.0,0.95
1.57520725,1.0,0.95
0.27615455,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.140997,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
2.2481599,1.0,0.95
1.48144615,1.0,0.95
0.37750915,1.0,0.95
0.0,1.0,0.95
0.84547375,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.8847113000000001,1.0,0.95
0.3764396,1.0,0.95
0.03544105,1.0,0.95
0.06360715,1.0,0.95
1.3907318,1.0,0.95
0.9355428,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.01842205,1.0,0.95
0.0,1.0,0.95
0.7170280499999999,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.07662635,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.94393385,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0812545,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.18325475,1.0,0.95
0.0,1.0,0.95
0.7713019,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
2.9343401,1.0,0.95
1.2903788,1.0,0.95
0.4791292,1.0,0.95
0.06186685,1.0,0.95
0.84547375,1.0,0.95
0.6439590000000001,1.0,0.95
0.85832155,1.0,0.95
0.0,1.0,0.95
1.0874454,1.0,0.95
0.57238325,1.0,0.95
0.03544105,1.0,0.95
0.34820475,1.0,0.95
0.5361843000000001,1.0,0.95
0.0094565,1.0,0.95
0.0,1.0,0.95
0.50422235,1.0,0.95
0.0,1.0,0.95
0.2256707,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.1819434,1.0,0.95
0.0,1.0,0.95
2.71737515,1.0,0.95
1.7276639,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.6842942,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.1438694,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.18325475,1.0,0.95
0.0,1.0,0.95
0.2806525,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.7809008,1.0,0.95
1.450458,1.0,0.95
0.1133003,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.4779682,1.0,0.95
0.0,1.0,0.95
1.45806735,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.34820475,1.0,0.95
0.7560381500000001,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.47617025,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.55383875,1.0,0.95
0.7171302,1.0,0.95
0.4791292,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.4779682,1.0,0.95
0.0,1.0,0.95
1.2409987,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.3185599,1.0,0.95
0.25945875,1.0,0.95
0.9346044499999999,1.0,0.95
0.5588777500000001,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
3.62444725,1.0,0.95
0.8529289,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.2789364,1.0,0.95
0.0,1.0,0.95
0.39919515,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.18325475,1.0,0.95
0.0,1.0,0.95
0.1200025,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.55383875,1.0,0.95
1.03512605,1.0,0.95
0.014154,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.2920742,1.0,0.95
0.0,1.0,0.95
0.48025095,1.0,0.95
0.17047045,1.0,0.95
0.0,1.0,0.95
0.06360715,1.0,0.95
2.71515655,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0749845,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.3433287,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.10198645,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.8271514999999999,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0915804,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.23313365,1.0,0.95
1.6930571,1.0,0.95
1.6449173,1.0,0.95
0.24799855,1.0,0.95
0.80108325,1.0,0.95
6.833779950000001,1.0,0.95
1.7276639,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.06922705,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.2789364,1.0,0.95
0.0,1.0,0.95
0.0527941,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.18325475,1.0,0.95
0.0,1.0,0.95
0.7713019,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
4.16209685,1.0,0.95
0.0,1.0,0.95
0.2730423,1.0,0.95
0.17452865,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.4779682,1.0,0.95
0.0,1.0,0.95
1.98286975,1.0,0.95
0.0,1.0,0.95
0.360656,1.0,0.95
0.0,1.0,0.95
3.07600315,1.0,0.95
0.0094565,1.0,0.95
0.0,1.0,0.95
0.56297395,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.7170280499999999,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.2498258,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.4531405500000001,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.2215419,1.0,0.95
0.06687375,1.0,0.95
0.25420565,1.0,0.95
0.8734781500000001,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.01611695,1.0,0.95
0.17717395,1.0,0.95
0.0,1.0,0.95
1.21181895,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.2256707,1.0,0.95
0.7170280499999999,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.1779541,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.1015082,1.0,0.95
0.1303631,1.0,0.95
0.8975305,1.0,0.95
0.0,1.0,0.95
0.13349145,1.0,0.95
6.970916900000001,1.0,0.95
3.88129535,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.2759301,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.18325475,1.0,0.95
0.0,1.0,0.95
0.41202995,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.79765145,1.0,0.95
0.009046799999999999,1.0,0.95
0.06186685,1.0,0.95
0.79950345,1.0,0.95
0.6767474499999999,1.0,0.95
0.0,1.0,0.95
0.9055177499999999,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.06360715,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.27616045,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.5924616,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0033165,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.04297505,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.794876,1.0,0.95
0.18720695,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.0722125,1.0,0.95
0.50079985,1.0,0.95
0.0,1.0,0.95
0.79290595,1.0,0.95
0.0,1.0,0.95
0.2256707,1.0,0.95
0.30568015,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
2.77051165,1.0,0.95
1.67116935,1.0,0.95
0.4791292,1.0,0.95
0.06186685,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.5698494,1.0,0.95
0.42273455,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.618864,1.0,0.95
0.64138695,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.06922705,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.2789364,1.0,0.95
0.0,1.0,0.95
1.57757895,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.0639623,1.0,0.95
0.0,1.0,0.95
1.4779682,1.0,0.95
0.0,1.0,0.95
1.4147227,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.1363009,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.253992,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.10198645,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0261134,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.3185599,1.0,0.95
0.0739707,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.25020215,1.0,0.95
0.0,1.0,0.95
0.5996071,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
1.96557605,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.41202995,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
2.77538065,1.0,0.95
0.4791292,1.0,0.95
0.06186685,1.0,0.95
0.02827685,1.0,0.95
0.38893515,1.0,0.95
0.4230557,1.0,0.95
0.0,1.0,0.95
0.50920495,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.06360715,1.0,0.95
1.7515784,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.06431325,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.38930515,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.9162909,1.0,0.95
0.86401765,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.8734781500000001,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.6197056000000001,1.0,0.95
0.8664969,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
0.0,1.0,0.95
